Applicant,Proprietery_Name,Active_Ingredient,Dosage_Form,Pack_Size,Quantity,NAPPI_Code,Manufacturer_Price,Logistics_Fee,SEP,Effective_Date
Unicorn Pharmaceuticals (Pty) Ltd,FINASTERIDE 1 UNICORN,FINASTERIDE ,TAB,28,1.0,3006682001.0,135.89,10.07,167.84999999999997,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Clarex Oral Solution,Desloratadine,SOL,120,1.0,3006680001.0,146.35,10.85,180.77999999999997,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Clarex Oral Solution,Desloratadine,SOL,150,1.0,3006680002.0,182.87,13.56,225.89000000000001,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Liso 5,Lisinopril,TAB,30,1.0,3000546001.0,25.61,1.63,31.33,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Liso 10,Lisinopril,TAB,30,1.0,3000547001.0,25.61,1.63,31.33,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Liso 20,Lisinopril,TAB,30,1.0,3000548001.0,25.61,1.63,31.33,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Cetaway,Levocetirizine Dihydrochloride,FCT,10,1.0,3000066001.0,28.881278323034042,1.8398288973384034,35.32725832012678,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Cetaway,Levocetirizine Dihydrochloride,FCT,30,1.0,3000066002.0,86.77,5.53,106.14999999999999,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Neuralyn 25,Pregabalin,CAP,60,1.0,3006050001.0,84.5235815741976,9.39056737032096,108.0,2025-04-17 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Neuralyn 75,Pregabalin,CAP,60,1.0,3006051001.0,179.99720800372265,19.999689778191403,230.0,2025-04-17 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Neuralyn 150,Pregabalin,CAP,60,1.0,3006052001.0,271.69132724391835,23.089220803429953,339.0,2025-04-17 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Silrexia 50,Sildenafil,TAB,4,1.0,3005909001.0,58.51,7.6000000000000005,76.03,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Silrexia 100,Sildenafil,TAB,4,1.0,3005925001.0,93.66,12.18,121.72,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Gluconorm 850,Metformin Hcl ,FCT,60,1.0,714526001.0,32.82,5.79,44.4,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Dezzolip 10,Atorvastatin,TAB,30,1.0,3001254001.0,24.1,1.47,29.41,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Dezzolip 20,Atorvastatin,TAB,30,1.0,3001255001.0,25.82,1.57,31.500000000000004,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Dezzolip 40,Atorvastatin,TAB,30,1.0,3001256001.0,30.42,3.95,39.53,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Dezzolip 80,Atorvastatin,TAB,30,1.0,3001257001.0,78.5,10.200000000000001,102.0,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Betaclav 375,Amoxicillin,TAB,15,1.0,721444001.0,43.49,7.67,58.830000000000005,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Betaclav 375,Clavulanic acid,TAB,15,1.0,721444001.0,43.49,7.67,58.830000000000005,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Betaclav 625,Amoxicillin,TAB,15,1.0,721445001.0,76.44,13.48,103.41,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Betaclav 625,Clavulanic acid,TAB,15,1.0,721445001.0,76.44,13.48,103.41,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Betaclav 1000,Amoxyclav,TAB,10,1.0,714704001.0,132.06,23.3,178.66000000000003,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Betaclav 1000,Clavulanic Acid,TAB,10,1.0,714704001.0,132.06,23.3,178.66000000000003,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Betaroxime T 500,Cefuroxime Axetil,TAB,10,1.0,710531001.0,210.37,27.33,273.36,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Gluconorm 500,Metformin Hcl ,TAB ,100,1.0,714525001.0,34.42,2.1,42.0,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Paroxetine Unicorn 20,Paroxetine ,TAB,30,1.0,716745001.0,181.97,11.59,222.59,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Serinem 25,Lamotrigine,TAB,60,1.0,3000448001.0,69.67,4.23,84.99,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Serinem 50,Lamotrigine,TAB,60,1.0,3000449001.0,97.53,5.95,119.0,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Serinem 100,Lamotrigine,TAB,60,1.0,3000451001.0,163.09,9.95,199.0,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Serinem 200,Lamotrigine,TAB,60,1.0,3000452001.0,266.33,16.28,325.0,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Donepezil Unicorn 5,Donepezil Hydrochloride,FCT,30,1.0,723344001.0,212.87,12.97,259.72,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Donepezil Unicorn 10,Donepezil Hydrochloride,FCT,30,1.0,723345001.0,224.3,13.68,273.68,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Muco-Acyst 200,Acetylcysteine ,EFT,20,1.0,3004751001.0,54.31,7.06,70.58000000000001,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Muco-Acyst 200,Acetylcysteine ,EFT,40,1.0,3004751002.0,108.63,14.12,141.16,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Cilate,Citalopram ,TAB,30,1.0,707888001.0,66.2,11.68,89.56,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Ivabradine 5 Unicorn ,Ivabradine ,TABS,56,1.0,3004756001.0,233.29,30.31,303.14,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Ivabradine 7.5 Unicorn ,Ivabradine ,TABS,56,1.0,3004757001.0,233.29,30.31,303.14,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Rhinimet,Mometasone ,NAS,140,1.0,3004441001.0,68.36,8.92,88.87,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Stratex 25 ,Atomoxetine,CAP,28,1.0,3004041001.0,239.16,14.59,291.81,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Stratex 40,Atomoxetine,CAP,28,1.0,3004042001.0,182.93,23.69,237.61,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Stratex 60,Atomoxetine,CAP,28,1.0,3004043001.0,239.16,14.59,291.81,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Duloxetine MR 30 Unicorn,Duloxetine,CAPS ,28,1.0,3003835001.0,137.44,17.86,178.60000000000002,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Duloxetine MR 60 Unicorn,Duloxetine,CAPS ,28,1.0,3003836001.0,137.44,17.86,178.60000000000002,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Aprizon 5,Aripiprazole,TAB,30,1.0,3002934001.0,154.899875,9.450125,189.00250000000003,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Aprizon 10,Aripiprazole,TAB,30,1.0,3002935001.0,295.04017692330376,17.999823076696252,359.99600000000004,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Aprizon 15,Aripiprazole,TAB,30,1.0,3002936001.0,442.56958181596417,27.000418184035826,540.0055,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Diva 35,Cyproterone Acetate,TAB,28,1.0,707875001.0,101.98,11.16,130.11,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Diva 35,Estradiol,TAB,28,1.0,707875001.0,101.98,11.16,130.11,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Choleste 10,Simvastatin,TAB,30,1.0,715708001.0,22.629793024147183,2.940206975852817,29.4055,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Choleste 20,Simvastatin,TAB,30,1.0,714705001.0,24.930940766550524,3.239059233449477,32.3955,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Choleste 40,Simvastatin,TAB,30,1.0,714706001.0,27.93900839291265,3.6309916070873482,36.3055,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Lansoprazole Unicorn 15,Lansoprazole,CAP,30,1.0,715079001.0,102.51,6.24,125.06,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Lansoprazole Unicorn 15,Lansoprazole,CAP,14,1.0,715079002.0,47.77205912543625,2.9148060708263075,58.28416827934371,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Lansoprazole Unicorn 30,Lansoprazole,CAP,30,1.0,715080001.0,161.94,5.85,192.95999999999998,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Bisoprolol Unicorn 10,Bisoprolol Fumarate,TAB,30,1.0,716166001.0,68.65,2.05,81.3,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Bisoprolol Unicorn 5,Bisoprolol Fumarate,TAB,30,1.0,716167001.0,39.76,1.2,47.1,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,"Meloxicam Unicorn 7,5",Meloxicam,TAB,30,1.0,716168001.0,34.64,1.05,41.04,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Meloxicam Unicorn 15,Meloxicam,TAB,30,1.0,716169001.0,80.45,2.48,95.37,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,"Carvedilol Unicorn 6,25 mg",Carvedilol,TAB,30,1.0,716742001.0,58.27,3.56,71.1,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,"Carvedilol Unicorn 12,5 mg",Carvedilol,TAB,30,1.0,716743001.0,60.17,4.53,74.4,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Carvedilol Unicorn 25 mg,Carvedilol,TAB,30,1.0,716744001.0,78.12,5.88,96.6,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,"Lisinopril  Co Unicorn 10/12,5",Lisinopril ,TAB,30,1.0,716943001.0,48.88,3.12,59.8,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,"Lisinopril  Co Unicorn 10/12,5",Hydrochlorothiazide,TAB,30,1.0,716943001.0,48.88,3.12,59.8,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,"Lisinopril  Co Unicorn 20/12,5",Lisinopril ,TAB,30,1.0,716945001.0,85.0,5.43,103.99000000000001,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,"Lisinopril  Co Unicorn 20/12,5",Hydrochlorothiazide,TAB,30,1.0,716945001.0,85.0,5.43,103.99000000000001,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Zelary Syrup,Cetirizine Dihydrochloride ,SYR,150,1.0,717812001.0,114.84,7.29,140.45000000000002,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Clarex 5,Desloratadine,TAB,10,1.0,719454001.0,39.88,2.42,48.650000000000006,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Clarex 5,Desloratadine,TAB,30,1.0,719454002.0,119.63,7.28,145.95,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,"PERIDA 0,5 mg",Risperidone ,TAB,30,1.0,720334001.0,140.68,8.98,172.11,2019-02-22 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,PERIDA 1 mg,Risperidone ,TAB,30,1.0,720335001.0,286.75,18.31,350.82,2019-02-22 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Bisoprolol Co Unicorn 5/6.25,Bisoprolol Fumarate ,TAB,30,1.0,721588001.0,89.62,11.65,116.46000000000001,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Bisoprolol Co Unicorn 5/6.25,hydrochlorothiazide ,TAB,30,1.0,721588001.0,89.62,11.65,116.46000000000001,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Bisoprolol Co Unicorn 10/6.25,Bisoprolol Fumarate ,TAB,30,1.0,721589001.0,91.66,11.91,119.10999999999999,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Bisoprolol Co Unicorn 10/6.25,hydrochlorothiazide ,TAB,30,1.0,721589001.0,91.66,11.91,119.10999999999999,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Dermoban Ointment,Mupirocin,OIN,15,1.0,721693001.0,66.38,4.22,81.19,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Escitalopram Unicorn 10,Escitalopram Oxalate,FCT,28,1.0,722145001.0,69.8,9.07,90.7,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Escitalopram Unicorn 10,Escitalopram Oxalate,FCT,30,1.0,722145002.0,74.78,9.72,97.18,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Escitalopram Unicorn 20,Escitalopram Oxalate,FCT,28,1.0,722147001.0,94.39,12.26,122.65,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Escitalopram Unicorn 20,Escitalopram Oxalate,FCT,30,1.0,722147002.0,101.13,13.14,131.41,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Levetiracetam Unicorn 250,Levetiracetam,FCT,60,1.0,722150001.0,90.04,11.7,117.0,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Levetiracetam Unicorn 750,Levetiracetam,FCT,60,1.0,722151001.0,273.81,35.58,355.8,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Clopidogrel Unicorn 75,Clopidogrel hydrogen sulphate,FCT,30,1.0,722438001.0,154.26,9.41,188.22,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Azithromycin Unicorn 500,Azithromycin,FCT,3,1.0,723065001.0,110.63802905874923,6.756159191408718,135.0,2025-05-23 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Vasovan 80,Valsartan,TAB,28,1.0,723770001.0,78.5,10.2,102.0,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Vasovan 160,Valsartan,TAB,28,1.0,723771001.0,78.5,10.2,102.0,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Zaario 50 ,Losartan Potassium,FCT,30,1.0,3000512001.0,61.31,3.91,75.0,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Zaario 100,Losartan Potassium,FCT,30,1.0,3000513001.0,71.83826343902716,4.5847834981247875,87.89,2025-05-23 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Alendronate Unicorn 70,Alendronic acid,TAB,4,1.0,719397001.0,241.77,15.42,295.77,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Paragrip C,Paracetamol,EFT,12,1.0,718498001.0,46.08,2.9,56.33,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Paragrip C,Sodium ascorbate equivalent to Vitamin C,EFT,12,1.0,718498001.0,46.08,2.9,56.33,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Paragrip C,Chlorphamine maleate,EFT,12,1.0,718498001.0,46.08,2.9,56.33,2025-03-10 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Paragrip C,Paracetamol,EFT,20,1.0,718498002.0,76.73183028581573,4.829043138647257,93.8,2025-11-07 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Paragrip C,Sodium ascorbate equivalent to Vitamin C,EFT,20,1.0,718498002.0,76.73183028581573,4.829043138647257,93.8,2025-11-07 00:00:00
Unicorn Pharmaceuticals (Pty) Ltd,Paragrip C,Chlorphamine maleate,EFT,20,1.0,718498002.0,76.73183028581573,4.829043138647257,93.8,2025-11-07 00:00:00
Unimed Healthcare (Pty) Ltd,Ciprol 250,Ciprofloxacin,TAB,10,1.0,704777001.0,12.04,7.35,22.3,2025-12-15 00:00:00
Unimed Healthcare (Pty) Ltd,Ciprol 500,Ciprofloxacin,TAB,10,1.0,704775001.0,17.19,10.52,31.87,2025-12-15 00:00:00
Unimed Healthcare (Pty) Ltd,Peptimep 20,Esomeprazole,TAB,30,1.0,3002447001.0,245.0641,21.313125,306.330125,2024-12-12 00:00:00
Unimed Healthcare (Pty) Ltd,Peptimep 40,Esomeprazole,TAB,30,1.0,3002448001.0,378.047475,32.869575,472.55145,2024-12-12 00:00:00
Unimed Healthcare (Pty) Ltd,Novatrim,Sulphamethoxazole,SUS,100,1.0,793310016.0,9.09,1.61,12.31,2025-11-07 00:00:00
Unimed Healthcare (Pty) Ltd,Novatrim,Trimethoprim,SUS,100,1.0,793310016.0,9.09,1.61,12.31,2025-11-07 00:00:00
Unimed Healthcare (Pty) Ltd,CO-AMOXICLAV 1000 UNIMED,AMOXICILLIN TRIHYDRATE,FCT,10,1.0,3009621001.0,141.2,13.96,178.43,2025-10-17 00:00:00
Unimed Healthcare (Pty) Ltd,CO-AMOXICLAV 1000 UNIMED,CLAVULANIC ACID,FCT,10,1.0,3009621001.0,141.2,13.96,178.43,2025-10-17 00:00:00
Unimed Healthcare (Pty) Ltd,CO-AMOXICLAV 625 UNIMED,AMOXICILLIN TRIHYDRATE,FCT,15,1.0,3009620001.0,67.84,6.71,85.73,2025-10-17 00:00:00
Unimed Healthcare (Pty) Ltd,CO-AMOXICLAV 625 UNIMED,CLAVULANIC ACID,FCT,15,1.0,3009620001.0,67.84,6.71,85.73,2025-10-17 00:00:00
Unimed Healthcare (Pty) Ltd,CO-AMOXICLAV 375 UNIMED,AMOXICILLIN TRIHYDRATE,FCT,15,1.0,3009667001.0,45.76,4.53,57.83,2025-10-17 00:00:00
Unimed Healthcare (Pty) Ltd,CO-AMOXICLAV 375 UNIMED,CLAVULANIC ACID,FCT,15,1.0,3009667001.0,45.76,4.53,57.83,2025-10-17 00:00:00
Unimed Healthcare (Pty) Ltd,CEFTRIAXONE 250 UNIMED,CEFRIAXONE SODIUM ,INJ,1,1.0,3009668001.0,18.88,1.87,23.86,2025-09-01 00:00:00
Unimed Healthcare (Pty) Ltd,CEFTRIAXONE 1 g UNIMED,CEFTRIAXONE SODIUM ,INJ ,1,1.0,3009666001.0,30.86,3.05,39.0,2025-09-01 00:00:00
Unimed Healthcare (Pty) Ltd,ATROPINE 1 mg UNIMED,Atropine sulphate,INJ,1,10.0,3009347001.0,41.15,4.07,52.0,2025-07-08 00:00:00
Unimed Healthcare (Pty) Ltd,Cetirizine Oral Solution Unimed,Cetirizine Dihydrochloride,SOL,150,1.0,708117001.0,67.68615936730122,10.11402381350478,89.47021065792688,2025-07-03 00:00:00
Unimed Healthcare (Pty) Ltd,AMPERI 5mg/ml,Haloperidol 5.0mg,INJ,10,1.0,3009389001.0,381.33,37.71,481.9,2025-06-06 00:00:00
Unimed Healthcare (Pty) Ltd,RUSAINE 10mg / ml,Phenylephrine Hydrochloride,INJ,10,1.0,3009388001.0,582.4,57.6,736.0,2025-06-11 00:00:00
Unimed Healthcare (Pty) Ltd,ETOCIN 250mg,ERYTHROMYCIN STEARATE,TAB,500,1.0,707437002.0,652.95,72.55,834.33,2025-03-17 00:00:00
Unimed Healthcare (Pty) Ltd,PETHIDINE 100mg UNIMED,PETHIDINE HYDRCHLORIDE,INJ,10,1.0,3008104001.0,97.67,9.66,123.42949999999999,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,CO-AMOXICLAZ SF UNIMED,AMOXICILLIN,SUS,100,1.0,3008278001.0,81.19,8.03,102.603,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,CO-AMOXICLAZ SF UNIMED,CLAVULANIC ACID,SUS,100,1.0,3008278001.0,81.19,8.03,102.603,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,CO-AMOXICLAZ S UNIMED,AMOXICILLIN,SUS,100,1.0,3008279001.0,46.339653043478265,4.583042608695653,58.5611,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,CO-AMOXICLAZ S UNIMED,CLAVULANIC ACID,SUS,100,1.0,3008279001.0,46.339653043478265,4.583042608695653,58.5611,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,PETHIDINE 50mg UNIMED,PETHIDINE HYDRCHLORIDE,INJ,10,1.0,3008105001.0,86.6,8.56,109.434,2024-12-05 00:00:00
Unimed Healthcare (Pty) Ltd,Amlodipine 10 Unimed,Amlodipine Besilate,TAB,30,1.0,3008321001.0,58.46,6.5,74.7,2025-06-11 00:00:00
Unimed Healthcare (Pty) Ltd,Azmaler,Salbutamol,INH,200,1.0,3004309001.0,27.45,2.71,34.68,2025-06-11 00:00:00
Unimed Healthcare (Pty) Ltd,METRONIDAZOLE 400 UNIMED,METRONIDAZOLE,TAB,1000,1.0,3008285001.0,248.79663108695652,24.606260217391306,314.413325,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,METRONIDAZOLE 200 UNIMED,METRONIDAZOLE,TAB,1000,1.0,3008284001.0,165.63677565217392,16.381659130434784,209.32120000000003,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Amlodipine 5 Unimed,Amlodipine Besilate,TAB,30,1.0,3008327001.0,40.62,4.51,51.9,2025-06-11 00:00:00
Unimed Healthcare (Pty) Ltd,CETIRIZINE 10 UNIMED,Cetirizine hydrochloride,TAB,10,1.0,3008322002.0,17.157580434782613,1.9063978260869572,21.923575000000003,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,CETIRIZINE 10 UNIMED,Cetirizine hydrochloride,TAB,30,1.0,3008322001.0,51.47,5.72,65.7685,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,MORPHINE 10mg UNIMED,MORPHINE SULPHATE,INJ,1,10.0,3008102001.0,64.43,6.37,81.42,2025-09-01 00:00:00
Unimed Healthcare (Pty) Ltd,MORPHINE 15mg UNIMED,MORPHINE SULPHATE,INJ,1,10.0,3008103001.0,70.34,6.96,88.9,2025-09-01 00:00:00
Unimed Healthcare (Pty) Ltd,UNISIM 10,Simvastatin,TAB,28,1.0,707870001.0,44.320775,7.820074999999999,59.9619775,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,UNISIM 10,Simvastatin,Tab,30,1.0,707870002.0,47.4888,8.3779,64.24670499999999,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,UNISIM 20,Simvastatin,TAB,28,1.0,707871001.0,44.320775,7.820074999999999,59.9619775,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,UNISIM 20,Simvastatin,Tab,30,1.0,707871002.0,47.4888,8.3779,64.24670499999999,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,TRAMADOL UNIMED,Tramadol Hydrochloride,cap,20,1.0,3006898001.0,30.27,3.37,38.686,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,TRAMADOL UNIMED,Tramadol Hydrochloride,cap,100,1.0,3006898002.0,151.4758,16.829475,193.55106625,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Marprem 5 mg Tablets,Escitalopram oxalate,FCT  ,30,1.0,720822001.0,83.01,7.22,98.59,2022-12-14 00:00:00
Unimed Healthcare (Pty) Ltd,Marprem 10 mg Tablets,Escitalopram oxalate,TAB,30,1.0,720823001.0,95.68,8.32,119.6,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Marprem 20 mg Tablets,Escitalopram oxalate,TAB,30,1.0,720824001.0,82.12070160068674,7.1327155258577495,102.64142969552617,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Rasol 50,Losartan potassium,TAB,30,1.0,717295001.0,90.04,7.82,112.53900000000002,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Rasol 100,Losartan potassium,FCT,30,1.0,717296001.0,90.04,7.82,112.53900000000002,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Insep 150,Fluconazole,CAP,1,1.0,720826001.0,24.6485469675,2.13817546612725,30.804730798671336,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Insep 200,Fluconazole,CAP,30,1.0,720827001.0,500.84,43.552461767265754,626.0513310323556,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Retocar 5 mg,Bisoprolol fumarate,TAB,30,1.0,720820001.0,61.54,5.35,76.9235,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Retocar 10 mg,Bisoprolol fumarate,TAB,30,1.0,720821001.0,104.7,9.09,130.8585,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Zolid 50 mg ,Sertraline,TAB,30,1.0,711992001.0,109.3730098225,9.506350990588558,136.71126493505184,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Zolid 100 mg ,Sertraline,TAB,30,1.0,711991001.0,134.75,11.71,168.429,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Texine 20 mg,Paroxetine hydrochloride,TAB,30,1.0,717561001.0,185.145275,16.092724999999998,231.4237,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Bindace 4 mg,Perindopril tert-butylamine,TAB,30,1.0,717293001.0,93.42,8.13,116.7825,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,FLOPRO 500mg TABLETS,CIPROFLOXACIN,TAB,10,1.0,720331001.0,22.03,1.92,27.542500000000004,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,INDO AMOXYCILLIN 250,AMOXYCILLIN,CAP,500,1.0,3000309001.0,302.59,29.97,382.44399999999996,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,INDO AMOXYCILLIN 250,AMOXYCILLIN,CAP,15,1.0,3000309001.0,9.06,0.9,11.46,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,INDO AMOXYCILLIN 500,AMOXYCILLIN,CAP,500,1.0,3000310001.0,435.19,43.05,549.976,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,INDO AMOXYCILLIN 500,AMOXYCILLIN,CAP,15,1.0,3000310001.0,13.0492307475,1.2913019770573042,16.491612633240898,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Novatrim,Sulfamethoxazole,TAB,1000,1.0,3000786002.0,426.5,42.16,538.959,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Novatrim,Trimethoprim,TAB,1000,1.0,3000786002.0,426.5,42.16,538.959,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Novatrim,Sulfamethoxazole,TAB,100,1.0,3000786003.0,42.636775,4.21,53.873791250000004,2025-01-31 00:00:00
Unimed Healthcare (Pty) Ltd,Novatrim,Trimethoprim,TAB,100,1.0,3000786003.0,42.636775,4.21,53.873791250000004,2025-01-31 00:00:00
